item_id,model_label,n_params_b,source_benchmark,topic,has_diagram,answer_type,d_c,question_chars,answer_chars,solution_chars,tokens_in,tokens_out,latency_s,is_correct,answer_type_proxy,benchmark_difficulty,benchmark_subfield,question_number_count,solution_number_count,question_equation_count,solution_equation_count,body_entity_term_count,latex_symbol_count
PhysReason_cal_problem_00272,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,1,327,7,678,116.0,466.0,4.17,0,numeric,easy,,5,38,1,10,0,31
PhysReason_cal_problem_00273,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,0,200,14,582,91.0,124.0,1.34,0,numeric,knowledge,,3,33,1,13,1,35
PhysReason_cal_problem_00340,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,1,409,58,1043,156.0,362.0,3.71,0,formula,medium,,9,46,1,20,5,62
PhysReason_cal_problem_00346,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,1,424,74,1052,135.0,507.0,6.81,0,formula,medium,,1,28,0,12,2,43
PhysReason_cal_problem_00365,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,186,25,415,82.0,112.0,1.71,1,formula,knowledge,,0,14,0,7,0,17
PhysReason_cal_problem_00418,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,535,60,537,157.0,248.0,2.68,0,formula,knowledge,,3,14,3,4,0,16
PhysReason_cal_problem_00419,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,149,40,554,72.0,144.0,1.63,0,formula,knowledge,,1,41,0,11,2,34
PhysReason_cal_problem_00432,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,0,376,15,610,141.0,268.0,2.42,0,numeric,easy,,8,30,4,7,3,34
PhysReason_cal_problem_00575,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,0,209,11,437,93.0,474.0,4.99,0,numeric,knowledge,,3,17,0,6,0,22
PhysReason_cal_problem_00577,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,1,270,26,975,111.0,383.0,3.75,0,formula,knowledge,,7,32,1,9,0,43
PhysReason_cal_problem_00665,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,2,240,81,850,96.0,92.0,1.42,0,formula,medium,,0,30,0,9,4,42
PhysReason_cal_problem_00701,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,0,158,3,404,77.0,369.0,5.98,0,numeric,knowledge,,1,9,0,2,3,7
PhysReason_cal_problem_00736,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,0,566,41,986,172.0,334.0,3.44,0,numeric,easy,,6,41,6,16,0,64
PhysReason_cal_problem_00840,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,402,57,438,134.0,262.0,2.71,1,formula,knowledge,,3,16,0,4,0,18
PhysReason_cal_problem_00906,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,numeric,0,188,4,290,97.0,287.0,2.74,1,numeric,easy,,5,18,1,7,0,29
PhysReason_cal_problem_00915,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,404,26,442,141.0,185.0,1.95,1,formula,knowledge,,5,31,1,8,0,31
PhysReason_cal_problem_00945,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,1,302,11,501,108.0,300.0,3.17,0,formula,easy,,4,20,0,9,0,25
PhysReason_cal_problem_01098,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,827,70,2507,255.0,1024.0,8.83,0,formula,difficult,,15,114,6,20,0,147
PhysReason_cal_problem_01115,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,261,64,595,107.0,251.0,2.4,0,formula,knowledge,,5,28,1,10,3,29
PhysReason_cal_problem_01184,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,682,31,1548,222.0,1024.0,10.98,0,formula,medium,,8,59,5,17,1,77
PhysReason_cal_problem_01211,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,454,33,722,150.0,129.0,1.54,0,formula,easy,,4,23,0,9,0,28
PhysReason_cal_problem_01276,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,397,20,493,125.0,131.0,1.63,0,formula,knowledge,,3,28,0,8,0,28
PhysReason_cal_problem_01375,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,234,189,1112,118.0,243.0,2.55,0,formula,easy,,5,28,3,13,0,45
PhysReason_cal_problem_01390,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,2,312,98,866,114.0,154.0,1.74,0,formula,knowledge,,3,27,0,13,1,27
PhysReason_cal_problem_01469,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,217,125,1100,101.0,273.0,2.71,0,formula,medium,,4,45,0,19,0,60
PhysReason_cal_problem_01515,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,643,91,820,185.0,169.0,1.9,1,formula,knowledge,,7,13,0,6,0,24
PhysReason_comp_problem_4,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,0,300,18,2959,115.0,661.0,5.84,0,formula,medium,,3,106,0,20,0,74
PhysReason_comp_problem_95,DeepSeekV3,671.0,PhysReason,physics_reasoning,0,formula,3,1895,133,3308,768.0,789.0,6.47,0,formula,difficult,,82,133,20,20,7,313
PHYBench_495,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,2266,94,4588,494.0,1024.0,61.97,0,formula,,,3,120,2,22,4,254
PHYBench_600,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,731,24,551,235.0,1024.0,56.76,0,formula,,,13,20,1,5,0,29
PHYBench_285,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,593,26,1341,177.0,1024.0,58.08,0,formula,,,1,29,0,7,9,59
PHYBench_321,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,1139,101,724,307.0,1024.0,55.49,0,formula,,,2,32,2,7,10,74
PHYBench_674,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,4,554,32,1822,176.0,1024.0,53.91,0,formula,,,1,102,0,20,3,150
PHYBench_83,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,1130,42,2064,306.0,1024.0,56.04,0,formula,,,9,127,5,16,1,202
PHYBench_54,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,549,34,473,165.0,1024.0,54.19,0,formula,,,1,23,0,5,1,20
PHYBench_10,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,410,117,1085,160.0,1024.0,54.34,0,formula,,,3,48,0,6,1,65
PHYBench_33,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,843,104,1409,239.0,1024.0,55.25,0,formula,,,2,28,0,3,1,83
PHYBench_41,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,469,51,352,158.0,757.0,40.21,1,formula,,,4,20,1,5,0,19
PHYBench_453,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,2068,121,1091,499.0,1024.0,54.05,0,formula,,,10,65,1,15,11,105
PHYBench_281,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,0,1063,48,1707,287.0,1024.0,53.5,0,formula,,,7,45,1,15,0,109
PHYBench_95,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,953,131,3020,277.0,1024.0,54.7,0,formula,,,7,139,5,21,5,204
PHYBench_101,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,5,1747,42,3871,450.0,1024.0,59.58,0,formula,,,6,154,4,20,7,329
PHYBench_630,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,1166,78,1147,346.0,1024.0,72.33,0,formula,,,17,59,0,13,8,114
PHYBench_134,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,304,21,1419,136.0,1024.0,78.2,0,formula,,,2,15,1,9,0,55
PHYBench_650,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,767,70,1892,221.0,1024.0,75.44,0,formula,,,1,55,0,11,2,106
PHYBench_332,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,4,955,445,2997,261.0,1024.0,77.44,0,formula,,,2,82,0,17,9,323
PHYBench_250,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,1077,304,2246,316.0,1024.0,76.29,0,formula,,,11,67,1,18,2,142
PHYBench_409,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,1807,72,3453,446.0,1024.0,66.39,0,formula,,,3,67,4,20,2,164
PHYBench_133,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,191,21,1029,90.0,114.0,7.76,0,formula,,,0,13,0,11,1,50
PHYBench_336,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,829,101,1447,210.0,1024.0,59.53,0,formula,,,0,57,0,10,3,72
PHYBench_88,KimiK2,1000.0,PHYBench,MODERN,0,formula,2,1639,149,2915,450.0,1024.0,64.61,0,formula,,,12,62,0,20,4,244
PHYBench_105,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,907,16,1294,294.0,1024.0,58.87,0,formula,,,9,12,6,11,4,130
PHYBench_617,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,941,51,2001,245.0,1024.0,72.63,0,formula,,,1,67,1,20,10,137
PHYBench_702,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,1012,51,4686,282.0,1024.0,75.8,0,formula,,,5,163,0,20,4,296
PHYBench_367,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,432,92,2458,170.0,1024.0,59.81,0,formula,,,6,99,1,18,6,174
PHYBench_497,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,1041,83,1423,277.0,1024.0,57.35,0,formula,,,4,78,0,11,20,103
PHYBench_457,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,696,297,881,190.0,1024.0,72.79,0,formula,,,0,37,0,6,1,65
PHYBench_432,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,985,139,690,268.0,1024.0,67.3,0,formula,,,2,45,0,8,7,63
PHYBench_284,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,1221,107,1745,329.0,1024.0,61.83,1,formula,,,12,73,1,8,0,124
PHYBench_39,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,626,47,495,183.0,770.0,54.32,1,formula,,,4,10,0,3,5,16
PHYBench_124,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,514,52,1797,167.0,1024.0,86.86,0,formula,,,2,36,0,16,10,150
PHYBench_55,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,731,70,1621,203.0,1024.0,82.6,1,formula,,,1,27,0,11,8,52
PHYBench_419,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,710,258,1026,233.0,1024.0,84.33,0,formula,,,9,54,1,6,0,101
PHYBench_458,KimiK2,1000.0,PHYBench,ADVANCED,0,formula,1,597,47,507,205.0,677.0,55.94,1,formula,,,1,21,1,5,0,48
PHYBench_206,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,675,206,1318,228.0,1024.0,87.75,0,formula,,,6,31,4,12,0,106
PHYBench_204,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,658,81,769,194.0,1024.0,76.88,0,formula,,,2,40,2,5,6,56
PHYBench_478,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,795,41,670,217.0,1024.0,76.47,0,formula,,,2,18,0,4,8,33
PHYBench_71,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,1173,105,5316,361.0,1024.0,71.39,0,formula,,,7,47,2,27,6,257
PHYBench_259,KimiK2,1000.0,PHYBench,MODERN,0,formula,0,743,55,3134,229.0,1024.0,58.34,0,formula,,,2,90,3,20,2,123
PHYBench_766,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,367,73,3076,134.0,1024.0,59.22,0,formula,,,0,79,0,20,4,174
PHYBench_716,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,1577,49,987,373.0,1024.0,65.0,0,formula,,,2,43,0,8,10,47
PHYBench_103,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,744,30,1250,246.0,1024.0,68.06,0,formula,,,12,23,1,9,0,47
PHYBench_310,KimiK2,1000.0,PHYBench,MODERN,0,formula,3,550,151,510,172.0,717.0,45.45,1,formula,,,3,33,0,3,3,45
PHYBench_110,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,597,73,1420,199.0,1024.0,50.27,0,formula,,,10,27,0,14,3,83
PHYBench_256,KimiK2,1000.0,PHYBench,MODERN,0,formula,3,906,34,2057,277.0,1024.0,61.23,0,formula,,,9,82,4,20,6,138
PHYBench_112,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,563,71,5191,178.0,1024.0,61.49,0,formula,,,4,140,1,24,5,346
PHYBench_505,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,1370,108,818,354.0,1024.0,62.86,0,formula,,,6,11,1,9,7,50
PHYBench_331,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,1229,71,1503,285.0,1024.0,59.67,0,formula,,,1,34,1,9,0,131
PHYBench_498,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,1483,219,4675,373.0,1024.0,65.84,0,formula,,,4,164,2,20,0,433
PHYBench_737,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,3,592,45,1500,178.0,1024.0,79.61,0,formula,,,1,102,1,12,4,100
PHYBench_636,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,3,725,74,2021,226.0,1024.0,98.65,0,formula,,,7,116,0,14,6,173
PHYBench_420,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,982,40,2051,264.0,1024.0,71.6,0,formula,,,2,67,1,19,2,84
PHYBench_228,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,3,887,162,3088,243.0,1024.0,77.0,0,formula,,,7,99,0,16,9,150
PHYBench_450,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,767,104,719,210.0,1024.0,76.35,0,formula,,,3,23,1,6,1,48
PHYBench_708,KimiK2,1000.0,PHYBench,OPTICS,0,formula,0,1353,66,1571,341.0,1024.0,79.07,0,formula,,,5,38,1,12,2,119
PHYBench_649,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,3,915,96,1531,261.0,1024.0,56.14,0,formula,,,5,83,2,9,8,114
PHYBench_688,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,3,547,39,3170,174.0,1024.0,86.95,0,formula,,,3,179,1,20,4,194
PHYBench_118,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,256,29,791,116.0,1024.0,85.6,0,formula,,,1,24,1,7,0,25
PHYBench_318,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,433,60,650,147.0,832.0,67.99,1,formula,,,2,21,1,9,2,54
PHYBench_62,KimiK2,1000.0,PHYBench,ADVANCED,0,formula,1,1959,28,1287,637.0,1024.0,81.56,0,formula,,,31,34,10,8,0,192
PHYBench_143,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,432,52,4134,138.0,1024.0,48.31,0,formula,,,0,74,0,20,5,157
PHYBench_401,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,3,702,69,2545,205.0,1024.0,59.35,0,formula,,,3,61,0,20,4,133
PHYBench_443,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,2090,105,1978,527.0,1024.0,47.49,0,formula,,,15,94,5,20,6,161
PHYBench_115,KimiK2,1000.0,PHYBench,ADVANCED,0,formula,1,1097,161,3972,310.0,1024.0,62.49,0,formula,,,12,120,2,26,8,298
PHYBench_493,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,990,92,2632,261.0,1024.0,57.88,0,formula,,,2,202,0,16,1,217
PHYBench_69,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,3,2905,102,4543,778.0,1024.0,56.5,0,formula,,,21,129,5,20,13,398
PHYBench_65,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,818,62,3674,215.0,1024.0,54.45,0,formula,,,2,31,0,15,5,125
PHYBench_131,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,680,26,918,235.0,1005.0,53.68,0,formula,,,4,22,1,5,3,46
PHYBench_709,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,879,45,1845,251.0,1024.0,54.31,0,formula,,,0,68,0,15,0,130
PHYBench_423,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,643,105,3319,239.0,1024.0,46.73,0,formula,,,2,138,12,32,1,244
PHYBench_36,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,914,62,3560,267.0,1024.0,57.88,0,formula,,,6,171,3,18,2,218
PHYBench_333,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,477,170,1333,172.0,1024.0,45.5,0,formula,,,3,54,0,13,1,108
PHYBench_50,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,820,182,3555,235.0,1024.0,54.85,0,formula,,,5,64,0,20,10,158
PHYBench_221,KimiK2,1000.0,PHYBench,MODERN,0,formula,3,853,403,1530,263.0,1024.0,53.21,0,formula,,,7,72,1,17,8,115
PHYBench_120,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,445,54,875,148.0,1024.0,54.09,0,formula,,,2,15,0,6,1,44
PHYBench_121,KimiK2,1000.0,PHYBench,MODERN,0,formula,0,620,177,2348,178.0,1024.0,43.96,0,formula,,,2,120,0,16,0,170
PHYBench_648,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,3,933,109,2373,253.0,1024.0,53.86,0,formula,,,3,43,0,20,7,78
PHYBench_72,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,1076,25,1823,306.0,1024.0,45.4,0,formula,,,8,121,3,20,2,132
PHYBench_603,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,1547,59,605,371.0,1024.0,53.98,0,formula,,,4,14,2,7,9,37
PHYBench_670,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,1504,60,1434,421.0,1024.0,55.79,0,formula,,,7,37,3,16,15,109
PHYBench_140,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,372,24,834,125.0,1024.0,53.5,0,formula,,,0,21,0,8,4,27
PHYBench_653,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,1030,41,2291,271.0,1024.0,56.26,0,formula,,,1,86,0,20,1,189
PHYBench_719,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,1,919,42,2013,284.0,1024.0,49.36,0,formula,,,5,17,1,11,8,61
PHYBench_211,KimiK2,1000.0,PHYBench,MODERN,0,formula,0,691,39,3330,240.0,1024.0,40.52,0,formula,,,5,93,4,20,0,231
PHYBench_139,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,0,506,69,1236,169.0,1024.0,44.43,0,formula,,,3,42,1,11,0,88
PHYBench_106,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,685,35,641,190.0,1024.0,53.91,0,formula,,,1,26,0,3,8,38
PHYBench_58,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,1656,37,3243,543.0,1024.0,55.96,0,formula,,,43,160,6,20,0,173
PHYBench_412,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,0,1549,302,1064,415.0,1024.0,56.65,0,formula,,,6,86,1,6,1,105
PHYBench_43,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,1,703,439,2096,220.0,1024.0,55.36,0,formula,,,11,105,1,11,0,179
PHYBench_117,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,2,919,49,1872,269.0,1024.0,52.7,0,formula,,,2,33,3,12,3,87
PHYBench_42,KimiK2,1000.0,PHYBench,OPTICS,0,formula,2,428,60,1527,149.0,1024.0,50.84,0,formula,,,2,65,3,16,0,100
PHYBench_45,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,2,1132,107,1701,394.0,1024.0,41.85,0,formula,,,7,35,6,16,8,165
PHYBench_37,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,3,1203,29,2151,340.0,1024.0,49.51,0,formula,,,9,47,3,19,1,184
PHYBench_654,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,1329,114,1869,352.0,1024.0,49.68,0,formula,,,3,82,0,20,9,91
PHYBench_244,KimiK2,1000.0,PHYBench,THERMODYNAMICS,0,formula,0,445,26,413,156.0,1024.0,50.92,0,formula,,,4,15,2,5,2,26
PHYBench_25,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,4,449,21,777,156.0,1024.0,44.96,0,formula,,,5,29,1,9,4,68
PHYBench_100,KimiK2,1000.0,PHYBench,MECHANICS,0,formula,1,966,37,4601,245.0,1024.0,54.97,0,formula,,,0,207,0,26,2,276
PHYBench_89,KimiK2,1000.0,PHYBench,ELECTRICITY,0,formula,2,2220,386,5621,561.0,1024.0,53.57,0,formula,,,14,280,4,28,14,442
OlympiadBench_802,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,651,8,476,208.0,547.0,30.2,0,formula,Competition,Mechanics,6,3,0,5,0,21
OlympiadBench_803,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,733,18,508,270.0,993.0,53.47,0,formula,Competition,Modern Physics,14,14,1,7,2,46
OlympiadBench_806,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,637,20,1315,200.0,577.0,25.47,1,formula,Competition,Mechanics,6,29,0,19,1,67
OlympiadBench_807,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,724,4,561,236.0,1024.0,54.57,0,numeric,Competition,Mechanics,10,15,0,10,0,32
OlympiadBench_808,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,849,7,346,256.0,1024.0,53.32,0,formula,Competition,Mechanics,10,14,5,4,0,36
OlympiadBench_810,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,1168,4,606,367.0,1024.0,49.91,1,numeric,Competition,Electromagnetism,11,15,8,4,2,48
OlympiadBench_811,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,823,6,390,253.0,306.0,15.15,1,numeric,Competition,Thermodynamics,7,7,4,4,0,38
OlympiadBench_812,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,812,2,1093,215.0,1024.0,40.01,0,numeric,Competition,Electromagnetism,5,27,0,4,13,33
OlympiadBench_813,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,604,5,618,212.0,1024.0,46.4,0,numeric,Competition,Electromagnetism,5,26,5,7,7,40
OlympiadBench_814,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,483,5,558,151.0,837.0,41.56,0,formula,Competition,Optics,2,2,0,0,1,1
OlympiadBench_816,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,535,4,321,169.0,121.0,5.85,0,numeric,Competition,Optics,2,4,0,3,1,5
OlympiadBench_817,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,604,3,829,203.0,1024.0,48.65,0,numeric,Competition,Modern Physics,9,47,3,10,1,57
OlympiadBench_819,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,2,1323,5,423,475.0,422.0,22.14,1,numeric,Competition,Modern Physics,29,9,2,6,2,55
OlympiadBench_821,KimiK2,1000.0,OlympiadBench,Physics,0,formula,2,254,6,597,110.0,1024.0,41.27,0,formula,Competition,Modern Physics,1,35,1,9,4,44
OlympiadBench_823,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,2,993,1,500,322.0,1024.0,47.87,0,numeric,Competition,Mechanics,7,8,1,1,0,25
OlympiadBench_826,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,1531,7,1350,390.0,1024.0,47.69,0,numeric,Competition,Thermodynamics,13,32,0,7,6,43
OlympiadBench_828,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,1335,4,1885,374.0,1024.0,41.91,0,numeric,Competition,Thermodynamics,7,32,3,17,5,96
OlympiadBench_835,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,2,524,6,1779,183.0,1024.0,47.39,0,numeric,Competition,Mechanics,7,51,0,13,5,82
OlympiadBench_836,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,422,5,2469,154.0,1024.0,48.03,0,numeric,Competition,Electromagnetism,3,162,0,9,4,107
OlympiadBench_837,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,874,7,1071,264.0,1024.0,48.91,0,numeric,Competition,Mechanics,10,30,3,10,0,93
OlympiadBench_840,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,526,8,3107,165.0,284.0,14.9,0,formula,Competition,Electromagnetism,3,69,2,20,2,125
OlympiadBench_842,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,1,729,5,3147,246.0,1024.0,51.61,0,numeric,Competition,Mechanics,9,38,8,20,4,179
OlympiadBench_844,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,212,1,571,93.0,1024.0,46.16,0,numeric,Competition,Electromagnetism,3,24,0,2,0,18
OlympiadBench_847,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,637,20,621,211.0,1024.0,51.92,0,formula,Competition,Electromagnetism,6,26,4,3,0,37
OlympiadBench_849,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,1147,7,1261,344.0,1024.0,52.87,0,formula,Competition,Thermodynamics,14,12,2,10,1,38
OlympiadBench_851,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,480,4,2511,175.0,960.0,51.36,1,numeric,Competition,Modern Physics,1,15,1,3,2,91
OlympiadBench_853,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,684,6,579,214.0,353.0,20.07,0,formula,Competition,Mechanics,4,24,2,5,2,32
OlympiadBench_856,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,367,5,1875,161.0,1024.0,45.46,0,numeric,Competition,Electromagnetism,5,36,4,7,1,81
OlympiadBench_860,KimiK2,1000.0,OlympiadBench,Physics,0,formula,2,410,6,1324,154.0,1024.0,62.18,0,formula,Competition,Mechanics,2,46,2,17,1,116
OlympiadBench_861,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,418,21,1290,153.0,1024.0,65.0,0,formula,Competition,Mechanics,1,45,0,15,0,68
OlympiadBench_863,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,2,437,4,1050,158.0,1024.0,77.36,0,numeric,Competition,Modern Physics,3,38,1,6,6,48
OlympiadBench_865,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,602,6,1736,233.0,1024.0,97.51,0,formula,Competition,Mechanics,15,37,2,9,2,123
OlympiadBench_866,KimiK2,1000.0,OlympiadBench,Physics,0,formula,1,528,20,1964,206.0,1024.0,116.89,0,formula,Competition,Mechanics,11,25,4,8,2,57
OlympiadBench_868,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,638,7,2516,193.0,1024.0,77.93,0,formula,Competition,Mechanics,3,20,0,8,0,60
OlympiadBench_869,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,667,23,1422,231.0,1024.0,54.07,0,formula,Competition,Mechanics,10,10,5,3,4,27
OlympiadBench_870,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,1423,2,2028,390.0,1024.0,50.64,0,numeric,Competition,Mechanics,9,71,0,6,0,85
OlympiadBench_871,KimiK2,1000.0,OlympiadBench,Physics,0,formula,0,566,21,2912,220.0,1024.0,87.39,0,formula,Competition,Mechanics,13,108,1,20,0,225
OlympiadBench_872,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,671,5,1901,252.0,1024.0,55.86,0,numeric,Competition,Thermodynamics,9,12,0,0,0,65
OlympiadBench_873,KimiK2,1000.0,OlympiadBench,Physics,0,numeric,0,363,1,242,142.0,518.0,43.68,1,numeric,Competition,Mechanics,3,4,3,2,0,21
